,Time [s],x,x_dot,y,y_dot,psi,psi_dot,X,Y,S,a_f,a_r,d_f,d_r,beta_f,beta_r,beta,alpha_f,alpha_r,v
568,5.685685685685685,67.92988379336494,0.07660212135923516,-44.13195547794581,27.053204565275514,-0.8820695291345318,-1.928646335445106,89.65585280887704,52.57696733656287,106.12418412825959,0.0,11.761270022669153,-0.0932276372232602,0.0,1.567818308026241,1.5681265766745,1.5679647980400058,-1.661045945249501,-1.5681265766745,27.053313015888474
569,5.6956956956956954,67.93198082327825,-0.4441163689824221,-44.31247891631165,27.049178175680005,-0.8692423639175095,-1.919974052155614,89.51838635800125,52.45996614138112,106.39498562420351,0.0,11.268441824507718,-0.08916008423119134,0.0,1.5880590155324434,1.5862796938715056,-1.5543789534290513,-1.6772190997636347,-1.5862796938715056,27.052823869771558
570,5.7057057057057055,67.93902219351645,-0.96230564460097,-44.583179750616836,27.03520198068408,-0.8500676292886918,-1.9111264574270808,89.31790513162568,52.277952230672625,106.66578216453813,0.0,10.78981336830509,-0.08518659678003031,0.0,1.608198614620511,1.6043607255842687,-1.5352168057182651,-1.6933852114005412,-1.6043607255842687,27.052322974007524
571,5.7157157157157155,67.95123700334166,-1.4777310611523529,-44.85369148119511,27.01141975134853,-0.8309823284396721,-1.9021051515754854,89.12453404904262,52.08840870440692,106.93657363572606,0.0,10.325131758649398,-0.081308126707402,0.0,1.628234650732087,1.6223685612741672,-1.5161431667634877,-1.7095427774394891,-1.6223685612741672,27.051811142188537
572,5.7257257257257255,67.96859643699821,-1.9901639590784352,-45.12391669579961,26.97798162958058,-0.8119881920951478,-1.8929117499562869,88.93852041370386,51.89164657991356,107.20735993225058,0.0,9.874147007037765,-0.07752552295285632,0.0,1.6481647154550625,1.6403020836461715,-1.4971597753643495,-1.725690238407919,-1.6403020836461715,27.05128916318041
573,5.7357357357357355,67.99106942050707,-2.499381831996294,-45.39375951590141,26.93504386633005,-0.7930869347349205,-1.8835478833631658,88.76009625122309,51.68798397914052,107.47814095636883,0.0,9.436612017269857,-0.07383953105771916,0.0,1.6679864472614776,1.6581601684496836,-1.478268354584,-1.7418259783191967,-1.6581601684496836,27.050757801274944
574,5.7457457457457455,68.01862268405213,-3.0051684831384042,-45.66312565651352,26.88276855569712,-0.774280254438107,-1.8740151982816828,88.58947816371744,51.4777453342238,107.74891661786675,0.0,9.012282570622727,-0.07025079275988,0.0,1.6876975321625225,1.6759416843131387,-1.4594706115568357,-1.7579483249224026,-1.6759416843131387,27.050217796373214
575,5.7557557557557555,68.05122082587236,-3.5073141697529353,-45.931922483335086,26.821323365500604,-0.7555698327255463,-1.8643153569949686,88.42686722644478,51.261260596135216,108.01968683381595,0.0,8.600917310813609,-0.06675984568385417,0.0,1.707295704279453,1.6936454926116764,-1.4407682372955053,-1.774055549963307,-1.6936454926116764,27.04966986419794
576,5.7657657657657655,68.0888263775388,-4.00561573539928,-46.20005906718315,26.75088126485786,-0.7369573344018954,-1.8544500375393296,88.27244892594074,51.03886444869843,108.29045152833285,0.0,8.202277728757096,-0.06336712312637312,0.0,1.7267787463295283,1.7112704473671352,-1.4221629064987062,-1.7901458694559014,-1.7112704473671352,27.049114696533074
577,5.7757757757757755,68.13139987049509,-4.499876730100021,-46.46744623568486,26.671620249328054,-0.7184444073989207,-1.8444209335084316,88.12639313873493,50.810895530179224,108.56121063234039,0.0,7.816128147123262,-0.06007295393766816,0.0,1.7461444900263672,1.7288153951795686,-1.4036562773613015,-1.8062174439640353,-1.7288153951795686,27.048552961488753
578,5.7857857857857855,68.17889990373993,-4.989907518336758,-46.73399662220847,26.583723064169845,-0.7000326826215071,-1.8342297537055026,87.98885414960866,50.57769566456537,108.83196408333247,0.0,7.442235704703002,-0.05687756249852804,0.0,1.7653908163944159,1.7462791751894293,-1.3852499913882903,-1.822268378892944,-1.7462791751894293,27.047985303789808
579,5.7957957957957955,68.23128321252973,-5.47552537490346,-46.999624712016946,26.487376926262403,-0.6817237737979016,-1.823878221643765,87.85997070824715,50.33960910455492,109.10271182514138,0.0,7.080370340587037,-0.05378106879312337,0.0,1.7845156559975033,1.7636606190695105,-1.3669456732141643,-1.8382967247906266,-1.7636606190695105,27.047412345085984
580,5.8058058058058055,68.28850473798013,-5.956554568657141,-47.26424688563363,26.382773245235093,-0.6635192773357094,-1.813368074896079,87.73986612303797,50.09698178816954,109.37345380770849,0.0,6.730304778164606,-0.050783488577504615,0.0,1.8035169890817424,1.7809585510456811,-1.3487449304291743,-1.854300477659247,-1.7809585510456811,27.046834684282057
581,5.8158158158158155,68.35051769744558,-6.432826434231679,-47.52778145941471,26.270107344346048,-0.6454207721851399,-1.8027010642955272,87.62864839067448,49.85016061080303,109.64418998685824,0.0,6.391814508948162,-0.04788473364359429,0.0,1.8223928456333103,1.7981717879453887,-1.3306493534140118,-1.8702775792769046,-1.7981717879453887,27.046252897886134
582,5.8258258258258255,68.41727365555691,-6.904179431806294,-47.79014872332863,26.14957818164339,-0.6274298197109867,-1.791878952989416,87.5264103601382,49.59949271440395,109.91492032407582,0.0,6.064677776229926,-0.04508461217840699,0.0,1.8411413053519052,1.8152991392728584,-1.3126605151843866,-1.8862259175303122,-1.8152991392728584,27.045667540374318
583,5.8358358358358355,68.48872259579788,-7.370459195045527,-48.05127097594792,26.02138807193478,-0.6095479635747878,-1.7809035153498836,87.43322992955835,49.3453247953774,110.18564478628849,0.0,5.748675558576503,-0.04238282921814571,0.0,1.8597604975409354,1.8323394073098493,-1.2947799712469525,-1.902143326759081,-1.8323394073098493,27.045079144570103
584,5.8458458458458455,68.56481299250291,-7.831518567352479,-48.31107255666421,25.885742410081644,-0.5917767296285881,-1.7697765357450148,87.34917027437925,49.088002432673605,110.45636334565076,0.0,5.443591553167241,-0.03977898719673663,0.0,1.8782486009157413,1.8492913872407832,-1.2770092594679903,-1.918027588112478,-1.8492913872407832,27.04448822203678
585,5.8558558558558556,68.64549188316002,-8.287217626601306,-48.56947987514205,25.74284939612343,-0.5741176258216725,-1.7584998071750224,87.27428010520765,48.8278694374118,110.7270759793336,0.0,5.149212158982208,-0.0372725865882793,0.0,1.8966038433313845,1.8661538673010056,-1.2593498999562158,-1.9338764299196638,-1.8661538673010056,27.043895263481254
586,5.865865865865866,68.73070494090437,-8.737423698538601,-48.82642143803256,25.59291976272509,-0.5565721421215982,-1.7470751297787144,87.2085939536622,48.56526722526727,110.99778266931777,0.0,4.865326459845644,-0.034863026642804794,0.0,1.9148245014317622,1.882925628946883,-1.241803394961028,-1.949687528074567,-1.882925628946883,27.0433007391677
587,5.875875875875876,68.82039654709013,-9.182011359066149,-49.08182787297236,25.436166505427344,-0.5391417504507938,-1.7355043092160698,87.15213248450583,48.30053421272759,111.2684834021912,0.0,4.591726207330297,-0.032549606214649404,0.0,1.9329089002220092,1.8996054470463994,-1.224371228787452,-1.9654585064366585,-1.8996054470463994,27.04270509933952
