,Time [s],x,x_dot,y,y_dot,psi,psi_dot,X,Y,S,a_f,a_r,d_f,d_r,beta_f,beta_r,beta,alpha_f,alpha_r,v
884,8.84884884884885,228.09327818201655,33.305429951092115,0.0,0.01061053603687705,2.981729714523441,1.2391779337473328,-138.29208085872082,59.059663078325976,228.09327818201655,0.0,5.278754855162145,0.0845796038387409,0.0,0.02599105646117477,-0.031306928305069516,0.00031858276720817674,0.05858854737756613,0.031306928305069516,33.305429951092115
885,8.85885885885886,228.42666674704566,33.30560534175197,0.0,0.01062403401741692,2.9941370110326995,1.2397997430501695,-138.62155542375464,59.11058478639211,228.42666674704566,0.0,5.241553664424191,0.08071592991067195,0.0,0.026004207034673137,-0.031322227501070596,0.000318986366060689,0.054711722875998806,0.031322227501070596,33.30560534175197
886,8.86886886886887,228.76005706192961,33.305779572086,0.0,0.010636952148332957,3.0065499261719295,1.2403005686719606,-138.95163829917067,59.15741394586826,228.76005706192961,0.0,5.2043318528938025,0.07694824455931507,0.0,0.0260148345321472,-0.03133445740142661,0.00031937256190958663,0.050933410027167864,0.03133445740142661,33.305779572086
887,8.87887887887888,229.09344911501825,33.30595263503908,0.0,0.010649304761391585,3.018967264797423,1.240683587403618,-139.2822788538986,59.20014164607784,229.09344911501825,0.0,5.167094405884151,0.0732772772716009,0.0,0.026023005243755313,-0.03134369870668192,0.00031974178544252885,0.04725427202784559,0.03134369870668192,33.30595263503908
888,8.88888888888889,229.42684289459316,33.30612452404039,0.0,0.010661106300061299,3.0313878636528373,1.2409519935449458,-139.6134262631834,59.23875999088242,229.42684289459316,0.0,5.129846240968684,0.06970365367677289,0.0,0.02602878582347014,-0.031350032558110315,0.00032009447068409753,0.043674867853302754,0.031350032558110315,33.30612452404039
889,8.8988988988989,229.7602383888726,33.30629523299745,0.0,0.010672371303928856,3.043810591528169,1.2411089956510837,-139.94502953675143,59.27326209279099,229.7602383888726,0.0,5.092592208069518,0.06622789525123216,0.0,0.026032243221220802,-0.03135354045516612,0.0003204310545279615,0.04019565203001135,0.03135354045516612,33.30629523299745
890,8.90890890890891,230.09363558601618,33.306464756289294,0.0,0.010683114393068962,3.0562343493861426,1.2411578132750505,-140.2770375464414,59.30364206626225,230.09363558601618,0.0,5.055337089560288,0.06285041911894107,0.0,0.026033444614956373,-0.03135430417284162,0.00032075197626766326,0.0368169745039847,0.03135430417284162,33.306464756289294
891,8.91891891891892,230.42703447412953,33.306633088759085,0.0,0.010693350252381755,3.0686580704559883,1.241101673709359,-140.6093990532736,59.32989502023152,230.42703447412953,0.0,5.01808560038309,0.059571537947539055,0.0,0.026032457342692737,-0.03135240567900582,0.0003210576771265055,0.03353908060484632,0.03135240567900582,33.306633088759085
892,8.92892892892893,230.760435041269,33.30680022570596,0.0,0.010703093615912505,3.0810807202946098,1.2409438087296785,-140.9420627339312,59.35201704989492,230.760435041269,0.0,4.9808423881792185,0.05639145994023632,0.0,0.026029348834604685,-0.031347927051800235,0.0003213485997868998,0.030362111105631633,0.031347927051800235,33.30680022570596
893,8.93893893893894,231.09383727544613,33.306966162876336,0.0,0.010712359251167876,3.0935012968151847,1.240687451343514,-141.2749772066307,59.37000522778434,231.09383727544613,0.0,4.943612033433349,0.05331028892346579,0.0,0.02602418654522505,-0.03134095039716676,0.000321625187919632,0.027286102378240737,0.03134095039716676,33.306966162876336
894,8.94894894894895,231.42724116463202,33.3071308964546,0.0,0.010721161943443157,3.105918830283258,1.2403358325468683,-141.60809105635965,59.383857594167665,231.42724116463202,0.0,4.906399049630859,0.05032802453018662,0.0,0.026017037885812704,-0.031331557766582585,0.00032188788571351976,0.02431098664437392,0.031331557766582585,33.3071308964546
895,8.95895895895896,231.76064669676174,33.307294423053364,0.0,0.010729516480174823,3.118332383280424,1.2398921780918442,-141.94135285946274,59.39357314680942,231.76064669676174,0.0,4.86920788342796,0.047444562478646084,0.0,0.026007970156950846,-0.031319831075077215,0.00032213713740580907,0.021436592321695237,0.031319831075077215,33.307294423053364
896,8.96896896896897,232.09405385973855,33.307456739703134,0.0,0.010737437635332765,3.130741050635721,1.239359705268133,-142.2747112075583,59.39915183012753,232.09405385973855,0.0,4.832042914834334,0.04465969494632061,0.0,0.025997050481437092,-0.03130585201960616,0.0003223733868138196,0.01866264446488352,0.03130585201960616,33.307456739703134
897,8.97897897897898,232.42746264143804,33.30761784384167,0.0,0.010744940153866487,3.1431439593248958,1.2387416197013248,-142.60811473077044,59.400594523782416,232.42746264143804,0.0,4.794908457407947,0.041973111038670824,0.0,0.02598434573752625,-0.03128970199785548,0.00032259707686820363,0.015988765301144573,0.03128970199785548,33.30761784384167
898,8.98898898898899,232.76087302971212,33.30777773330289,0.0,0.010752038736219546,3.1555402683377136,1.2380411121709525,-142.94151212026276,59.39790303073518,232.76087302971212,0.0,4.757808758461765,0.03938439735225961,0.0,0.025969922492586565,-0.031271462027550996,0.0003228086491483106,0.013414474859673047,0.031271462027550996,33.30777773330289
899,8.998998998999,233.09428501239293,33.30793640630553,0.0,0.010758748022926373,3.167929168513534,1.2372613554511749,-143.2748521500631,59.39108006481164,233.09428501239293,0.0,4.720747999282042,0.03689303863169708,0.0,0.02595384693722978,-0.031251212666345694,0.0003230085434199909,0.0109391916944673,0.031251212666345694,33.30793640630553
900,9.00900900900901,233.42769857729664,33.30809386144142,0.0,0.010765082579305623,3.1803098823453864,1.2364055011769697,-143.60808369816954,59.380129237809356,233.42769857729664,0.0,4.68373029535789,0.03449841851979171,0.0,0.025936184819974856,-0.03122903393235798,0.00032319719717638015,0.008562233699816856,0.03122903393235798,33.30809386144142
901,9.01901901901902,233.76111371222717,33.308250097663645,0.0,0.01077105688026404,3.192681663752822,1.2354766767386933,-143.94115576693025,59.36505504618477,233.76111371222717,0.0,4.646759696621844,0.03219982040020234,0.0,0.025917001382504738,-0.031205005225433055,0.0003233750451819631,0.006282819017697602,0.031205005225433055,33.308250097663645
902,9.02902902902903,234.0945304049797,33.308405114274436,0.0,0.010776685295224755,3.205043797823831,1.2344779822078322,-144.2740175026924,59.345862857357595,234.0945304049797,0.0,4.609840187701119,0.02999642833180282,0.0,0.025896361295575,-0.031179205249199014,0.00032354251902041477,0.004100067036227818,0.031179205249199014,33.308405114274436
903,9.03903903903904,234.42794864334408,33.30855891091298,0.0,0.010781982073193822,3.2173956005261624,1.2334124872967451,-144.60661821471606,59.3225588956693,234.42794864334408,0.0,4.5729756881792945,0.02788732807388743,0.0,0.025874328595632577,-0.03115171193398828,0.0003237000466466116,0.002012999478254854,0.03115171193398828,33.30855891091298
904,9.04904904904905,234.7613684151082,33.30871148754309,0.0,0.010786961327978625,3.229736418388391,1.2322832283551597,-144.93890739335205,59.29515022803257,234.7613684151082,0.0,4.536170052868113,0.025871508201264017,0.0,0.025850966622202178,-0.0311226023606947,0.0003238480519431909,2.0541579061839066e-05,0.0311226023606947,33.30871148754309
905,9.05905905905906,235.09478970806114,33.3088628444409,0.0,0.01079163702357172,3.242065628151119,1.231093205406158,-145.2708347274839,59.26364474930794,235.09478970806114,0.0,4.4994270720891345,0.023947861308200022,0.0,0.025826337956097227,-0.031091952685635013,0.00032398695428213775,-0.001878476647897205,0.031091952685635013,33.3088628444409
906,9.06906906906907,235.42821250999629,33.30901298218246,0.0,0.010796022959713448,3.254382636388717,1.2298453792243451,-145.60235012123601,59.22805116744376,235.42821250999629,0.0,4.462750471964979,0.022115185300106387,0.0,0.025800504358511406,-0.03105983806648338,0.0003241171680916661,-0.00368531905840502,0.03105983806648338,33.30901298218246
907,9.07907907907908,235.76163680871414,33.30916190163144,0.0,0.010800132757646528,3.2666868791020445,1.2285426684588556,-145.93340370995222,59.18837898841471,235.76163680871414,0.0,4.426143914719856,0.020372184771765448,0.0,0.025773526711046095,-0.031026332589345725,0.00032423910242898417,-0.005401341939280647,0.031026332589345725,33.30916190163144
908,9.08908908908909,236.09506259202533,33.30930960392691,0.0,0.010803979846075678,3.2789778212826066,1.227187946803817,-146.26394587545016,59.14463850099395,236.09506259202533,0.0,4.38961099898915,0.018717472470830464,0.0,0.025745464956728168,-0.03099150919704045,0.0003243531605591158,-0.007027992485897704,0.03099150919704045,33.30930960392691
909,9.0990990990991,236.42848984775313,33.30945609047119,0.0,0.01080757744734508,3.2912549564486397,1.225784040218837,-146.59392726055893,59.096840761392876,236.42848984775313,0.0,4.3531552601377665,0.01714957084524734,0.0,0.025716378042071632,-0.03095543961865036,0.00032445973954035173,-0.008566807196824292,0.03095543961865036,33.30945609047119
